Feature ID	Taxon	Confidence
c3edebe3297f22b44d24558557d81b5d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__oralis	0.9997052714746352
d281722620fcdb38bef870fac3fe87d6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__	0.9936999558530246
31827db76f53d21e3a509c216f7566a8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_304	0.9999963227023128
6120f6b01bcad182fd137165312d86ab	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Veillonella; s__sp._oral_taxon_780	0.8688692352508353
2d0246493ef66e763259452c62e24d24	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__aurantiaca	0.9956443082490535
2e23102f612c0d85531c691d9f1d3ef0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__oris	0.99999609131411
e053fa86903ac6eeb7004cda84a652e1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__gingivalis	0.9788240230218128
81069257b22cadc0585aa9eb3ac9a62e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	0.9280980685009589
5a567ffd7290425baf385fd2d7fa253c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Catonella; s__morbi	0.957340745452915
31bcc6c4eb5f601405590b3d825b5c53	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.8913402647647314
3d8c641a3ef1a97e5255f7107d142f94	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__lingnae_[NVP]	0.8729379825452606
8450c05c7f3188f2eb86744bf542cf60	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.9885567864026071
31ceba68eb2aa926a3c6e0d2bb2eee69	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales_[F-2]; g__Bacteroidales_[G-2]; s__sp._oral_taxon_274	0.9999996724138892
cd20dd40c7a367a9e1109f31d9b66bcf	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9996419794480587
894980f0b0b76e73dc7374089550dc38	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Scardovia; s__wiggsiae	0.9999828214445348
9de39e121d288da6395d69a0a69946dd	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999990923
a78bcf67ce62c7cb75abea05bf049810	k__Bacteria; p__Firmicutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__faucium	0.7428078819795231
35637a8099c3342f7def0ada83364ad1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter	0.9923441833005906
4f011e2d281ebc7aa18fe9e0895bc7c0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999999999928
1a6369cce56f35e2c05640bf6b97efb8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.9859839956450247
4f6a9dabe0f7155461074b0ae130f684	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__sp._oral_taxon_257	0.9063509838522247
